Frequency (Hz)	Level (dB)
12567.315674	-42.377209
12568.661499	-42.177925
12570.007324	-41.552540
12571.353149	-41.945522
12572.698975	-41.551182
12574.044800	-41.720924
12575.390625	-42.489746
12576.736450	-41.971458
12578.082275	-42.766060
12579.428101	-44.281155
12580.773926	-43.906235
12582.119751	-43.185181
12583.465576	-42.356201
12584.811401	-43.352810
12586.157227	-42.025803
12587.503052	-42.445004
12588.848877	-43.950699
12590.194702	-42.827225
12591.540527	-42.316067
12592.886353	-41.922100
12594.232178	-42.084118
12595.578003	-41.958076
12596.923828	-42.337254
12598.269653	-41.907131
12599.615479	-42.207592
12600.961304	-42.137630
12602.307129	-42.486759
12603.652954	-42.923729
12604.998779	-43.399036
12606.344604	-42.623821
12607.690430	-42.237007
12609.036255	-41.774250
12610.382080	-41.544548
12611.727905	-41.859615
12613.073730	-41.592346
12614.419556	-42.786652
12615.765381	-42.476158
12617.111206	-42.529987
12618.457031	-41.695568
12619.802856	-42.841335
12621.148682	-42.498569
12622.494507	-41.652142
12623.840332	-42.818695
12625.186157	-42.049664
12626.531982	-42.134293
12627.877808	-44.636349
12629.223633	-42.942371
12630.569458	-41.622036
12631.915283	-42.320206
12633.261108	-42.450851
12634.606934	-43.026657
12635.952759	-42.915417
12637.298584	-43.057865
12638.644409	-42.353992
12639.990234	-42.196953
12641.336060	-42.155281
12642.681885	-42.647991
12644.027710	-42.974266
12645.373535	-42.560696
12646.719360	-41.987694
12648.065186	-41.729797
12649.411011	-41.721584
12650.756836	-41.969128
12652.102661	-41.397068
12653.448486	-41.049759
12654.794312	-42.119160
12656.140137	-42.221443
12657.485962	-42.172340
12658.831787	-43.556293
12660.177612	-43.800926
12661.523438	-42.706936
12662.869263	-42.684158
12664.215088	-42.860870
12665.560913	-42.361794
12666.906738	-43.407784
12668.252563	-43.729805
12669.598389	-43.179104
12670.944214	-42.000580
12672.290039	-41.850227
12673.635864	-42.202877
12674.981689	-41.723595
12676.327515	-41.281200
12677.673340	-43.105301
12679.019165	-43.366573
12680.364990	-42.396049
12681.710815	-42.703121
12683.056641	-43.583931
12684.402466	-43.705193
12685.748291	-42.734432
12687.094116	-42.508755
12688.439941	-42.490700
12689.785767	-42.803726
12691.131592	-42.254967
12692.477417	-41.663170
12693.823242	-42.074501
12695.169067	-42.009827
12696.514893	-43.542881
12697.860718	-42.631668
12699.206543	-42.354202
12700.552368	-42.617767
12701.898193	-42.845295
12703.244019	-42.142178
12704.589844	-41.542995
12705.935669	-42.129230
12707.281494	-42.464432
12708.627319	-42.543678
12709.973145	-42.847015
12711.318970	-42.531708
12712.664795	-42.969795
12714.010620	-41.924309
12715.356445	-42.041904
12716.702271	-42.782642
12718.048096	-44.640728
12719.393921	-44.275177
12720.739746	-42.712879
12722.085571	-42.392910
12723.431396	-42.218842
12724.777222	-43.472633
12726.123047	-42.634384
12727.468872	-42.718155
12728.814697	-42.400528
12730.160522	-42.530804
12731.506348	-41.694134
12732.852173	-42.295555
12734.197998	-41.171429
12735.543823	-41.972641
12736.889648	-42.750053
12738.235474	-41.852512
12739.581299	-41.183510
12740.927124	-40.551941
12742.272949	-41.171921
12743.618774	-42.261368
12744.964600	-42.792461
12746.310425	-42.635979
12747.656250	-41.670616
12749.002075	-43.010418
12750.347900	-43.134483
12751.693726	-43.483624
12753.039551	-44.103001
12754.385376	-43.399082
12755.731201	-42.319370
12757.077026	-43.384861
12758.422852	-43.361233
12759.768677	-42.466293
12761.114502	-43.086937
12762.460327	-42.411961
12763.806152	-42.415783
12765.151978	-43.302120
12766.497803	-43.321350
12767.843628	-43.259754
12769.189453	-42.327656
12770.535278	-41.834354
12771.881104	-43.501564
12773.226929	-43.502262
12774.572754	-42.236526
12775.918579	-41.651726
12777.264404	-42.367462
12778.610229	-42.306240
12779.956055	-42.067009
12781.301880	-41.492809
12782.647705	-41.908203
12783.993530	-42.060062
12785.339355	-43.233112
12786.685181	-42.310539
12788.031006	-43.120667
12789.376831	-42.877403
12790.722656	-43.009369
12792.068481	-42.795361
12793.414307	-42.868996
12794.760132	-43.253971
12796.105957	-43.804268
12797.451782	-42.668652
12798.797607	-42.297989
12800.143433	-43.115166
12801.489258	-42.541279
12802.835083	-42.192574
12804.180908	-42.638821
12805.526733	-42.854229
12806.872559	-41.741188
12808.218384	-42.074551
12809.564209	-42.604980
12810.910034	-41.963867
12812.255859	-43.435524
12813.601685	-42.557602
12814.947510	-41.764824
12816.293335	-42.560066
12817.639160	-43.112133
12818.984985	-43.690449
12820.330811	-43.337177
12821.676636	-43.163551
12823.022461	-42.821095
12824.368286	-41.386940
12825.714111	-42.963940
12827.059937	-43.843494
12828.405762	-43.779926
12829.751587	-42.819908
12831.097412	-42.844296
12832.443237	-42.984657
12833.789062	-42.632317
12835.134888	-42.494190
12836.480713	-44.351704
12837.826538	-42.684357
12839.172363	-42.751377
12840.518188	-43.301231
12841.864014	-43.543217
12843.209839	-42.770645
12844.555664	-42.579464
12845.901489	-43.459236
12847.247314	-44.337845
12848.593140	-43.546089
12849.938965	-43.886490
12851.284790	-43.890045
12852.630615	-44.089161
12853.976440	-42.488003
12855.322266	-41.709152
12856.668091	-43.207783
12858.013916	-42.676697
12859.359741	-43.097549
12860.705566	-44.149059
12862.051392	-43.201969
12863.397217	-43.178833
12864.743042	-43.374870
12866.088867	-42.843788
12867.434692	-41.920212
12868.780518	-41.104290
12870.126343	-42.454937
12871.472168	-43.269669
12872.817993	-42.942822
12874.163818	-42.695210
12875.509644	-43.518505
12876.855469	-42.704208
12878.201294	-42.622841
12879.547119	-42.535412
12880.892944	-42.313156
12882.238770	-43.353092
12883.584595	-43.701317
12884.930420	-44.318871
12886.276245	-42.431858
12887.622070	-41.880539
12888.967896	-43.222748
12890.313721	-43.081799
12891.659546	-43.067715
12893.005371	-44.127644
12894.351196	-42.182236
12895.697021	-41.673321
12897.042847	-42.494823
12898.388672	-42.727310
12899.734497	-43.133152
12901.080322	-42.550743
12902.426147	-42.238956
12903.771973	-42.726925
12905.117798	-42.835972
12906.463623	-42.692928
12907.809448	-42.251400
12909.155273	-43.332272
12910.501099	-43.155128
12911.846924	-43.026588
12913.192749	-42.726875
12914.538574	-42.214912
12915.884399	-42.903923
12917.230225	-43.376858
12918.576050	-43.097580
12919.921875	-42.579071
12921.267700	-42.664257
12922.613525	-42.762802
12923.959351	-42.321281
12925.305176	-42.906960
12926.651001	-43.134655
12927.996826	-42.455444
12929.342651	-43.199726
12930.688477	-44.064869
12932.034302	-43.246658
12933.380127	-42.126591
12934.725952	-41.689548
12936.071777	-41.813034
12937.417603	-42.739155
12938.763428	-43.165863
12940.109253	-42.809437
12941.455078	-42.706116
12942.800903	-43.939339
12944.146729	-43.481869
12945.492554	-43.746445
12946.838379	-43.079845
12948.184204	-43.115429
12949.530029	-42.399258
12950.875854	-42.590981
12952.221680	-42.631493
12953.567505	-42.445374
12954.913330	-42.780586
12956.259155	-43.064182
12957.604980	-44.459648
12958.950806	-44.314350
12960.296631	-44.155304
12961.642456	-43.499474
12962.988281	-43.441750
12964.334106	-42.511379
12965.679932	-42.156982
12967.025757	-42.567474
12968.371582	-42.692142
12969.717407	-42.390198
12971.063232	-43.058746
12972.409058	-43.243481
12973.754883	-43.234089
12975.100708	-43.873623
12976.446533	-43.111164
12977.792358	-42.442192
12979.138184	-42.774220
12980.484009	-42.041576
12981.829834	-42.447620
12983.175659	-42.808949
12984.521484	-43.577152
12985.867310	-43.482330
12987.213135	-42.677212
12988.558960	-42.721603
12989.904785	-42.087433
12991.250610	-41.801308
12992.596436	-43.148003
12993.942261	-43.076405
12995.288086	-42.546349
12996.633911	-43.048195
12997.979736	-43.956360
12999.325562	-44.250660
13000.671387	-43.528366
13002.017212	-42.244007
13003.363037	-41.914425
13004.708862	-43.126194
13006.054688	-41.841702
13007.400513	-43.129585
13008.746338	-42.557419
13010.092163	-44.166733
13011.437988	-44.133648
13012.783813	-43.146015
13014.129639	-43.228100
13015.475464	-43.664616
13016.821289	-43.514565
13018.167114	-42.451630
13019.512939	-42.372437
13020.858765	-44.299683
13022.204590	-43.540836
13023.550415	-43.042057
13024.896240	-43.557186
13026.242065	-43.627682
13027.587891	-44.901348
13028.933716	-43.437260
13030.279541	-43.444275
13031.625366	-43.651649
13032.971191	-43.637978
13034.317017	-43.006786
13035.662842	-42.489670
13037.008667	-42.158813
13038.354492	-43.196224
13039.700317	-42.820923
13041.046143	-43.093105
13042.391968	-43.938404
13043.737793	-43.578693
13045.083618	-43.044113
13046.429443	-43.641109
13047.775269	-44.603004
13049.121094	-43.438194
13050.466919	-42.577728
13051.812744	-42.782104
13053.158569	-42.212509
13054.504395	-43.671227
13055.850220	-42.355316
13057.196045	-41.263245
13058.541870	-41.110897
13059.887695	-42.510162
13061.233521	-43.718403
13062.579346	-43.694881
13063.925171	-43.418610
13065.270996	-43.986435
13066.616821	-43.276417
13067.962646	-43.350567
13069.308472	-44.036636
13070.654297	-43.600723
13072.000122	-42.886726
13073.345947	-43.014702
13074.691772	-44.007847
13076.037598	-43.554264
13077.383423	-43.433876
13078.729248	-43.824970
13080.075073	-43.782066
13081.420898	-43.539711
13082.766724	-42.247425
13084.112549	-41.920898
13085.458374	-42.708488
13086.804199	-43.526737
13088.150024	-43.955692
13089.495850	-43.468758
13090.841675	-42.208622
13092.187500	-42.728733
13093.533325	-42.443039
13094.879150	-41.878159
13096.224976	-41.784840
13097.570801	-42.406239
13098.916626	-44.156891
13100.262451	-43.826492
13101.608276	-43.517376
13102.954102	-44.732826
13104.299927	-42.132069
13105.645752	-42.315903
13106.991577	-43.353516
13108.337402	-43.199558
13109.683228	-43.023842
13111.029053	-42.773438
13112.374878	-42.031933
13113.720703	-41.569263
13115.066528	-42.323833
13116.412354	-43.462097
13117.758179	-43.132954
13119.104004	-43.506023
13120.449829	-44.055996
13121.795654	-44.615200
13123.141479	-43.408283
13124.487305	-42.891819
13125.833130	-43.372540
13127.178955	-42.744980
13128.524780	-42.566315
13129.870605	-42.402451
13131.216431	-43.278778
13132.562256	-43.107712
13133.908081	-42.376263
13135.253906	-42.692913
13136.599731	-43.611866
13137.945557	-43.237343
13139.291382	-42.389198
13140.637207	-43.067196
13141.983032	-42.932541
13143.328857	-43.139095
13144.674683	-42.676739
13146.020508	-42.907284
13147.366333	-42.856201
13148.712158	-43.227913
13150.057983	-44.416546
13151.403809	-44.112133
13152.749634	-43.987812
13154.095459	-45.163521
13155.441284	-44.448265
13156.787109	-43.671295
13158.132935	-42.854935
13159.478760	-42.139191
13160.824585	-41.697201
13162.170410	-42.835007
13163.516235	-42.326092
13164.862061	-42.491405
13166.207886	-42.559574
13167.553711	-41.610626
13168.899536	-42.667255
13170.245361	-44.098217
13171.591187	-42.853802
13172.937012	-42.298302
13174.282837	-42.578964
13175.628662	-43.381725
13176.974487	-43.306274
13178.320312	-42.290680
13179.666138	-42.664799
13181.011963	-43.273811
13182.357788	-42.790726
13183.703613	-41.959793
13185.049438	-42.566231
13186.395264	-42.655273
13187.741089	-43.457535
13189.086914	-45.037704
13190.432739	-43.135956
13191.778564	-42.889683
13193.124390	-43.344234
13194.470215	-43.314564
13195.816040	-41.954117
13197.161865	-42.156979
13198.507690	-43.723724
13199.853516	-43.111092
13201.199341	-41.468590
13202.545166	-42.352962
13203.890991	-42.856380
13205.236816	-42.613964
13206.582642	-42.450787
13207.928467	-43.522415
13209.274292	-44.147686
13210.620117	-43.191898
13211.965942	-41.791142
13213.311768	-43.101200
13214.657593	-44.328808
13216.003418	-43.593197
13217.349243	-43.513897
13218.695068	-43.433250
13220.040894	-43.818459
13221.386719	-43.429554
13222.732544	-42.806820
13224.078369	-43.685757
13225.424194	-43.688610
13226.770020	-42.309395
13228.115845	-42.089649
13229.461670	-42.839916
13230.807495	-43.899654
13232.153320	-41.769051
13233.499146	-42.651516
13234.844971	-43.361202
13236.190796	-43.784676
13237.536621	-43.254295
13238.882446	-42.142750
13240.228271	-42.013527
13241.574097	-43.256771
13242.919922	-43.321793
13244.265747	-43.600956
13245.611572	-43.020588
13246.957397	-42.570808
13248.303223	-42.511703
13249.649048	-43.108162
13250.994873	-42.731289
13252.340698	-44.188107
13253.686523	-44.159889
13255.032349	-44.282967
13256.378174	-43.213375
13257.723999	-42.328056
13259.069824	-42.556328
13260.415649	-42.165932
13261.761475	-41.633499
13263.107300	-42.148949
13264.453125	-42.988327
13265.798950	-43.099895
13267.144775	-42.817635
13268.490601	-43.526833
13269.836426	-43.716503
13271.182251	-43.110607
13272.528076	-42.546780
13273.873901	-42.861885
13275.219727	-43.518406
13276.565552	-43.006161
13277.911377	-43.117012
13279.257202	-43.296925
13280.603027	-43.243664
13281.948853	-43.625271
13283.294678	-43.717381
13284.640503	-43.726734
13285.986328	-42.846439
13287.332153	-42.118401
13288.677979	-42.546776
13290.023804	-41.958038
13291.369629	-42.652264
13292.715454	-43.307293
13294.061279	-44.539116
13295.407104	-43.198208
13296.752930	-42.658203
13298.098755	-42.364857
13299.444580	-42.107933
13300.790405	-42.314739
13302.136230	-43.002438
13303.482056	-42.029926
13304.827881	-42.579411
13306.173706	-43.014832
13307.519531	-42.229874
13308.865356	-42.512264
13310.211182	-44.106190
13311.557007	-44.068169
13312.902832	-42.989117
13314.248657	-43.606743
13315.594482	-43.542385
13316.940308	-43.794502
13318.286133	-42.943523
13319.631958	-43.354290
13320.977783	-43.110519
13322.323608	-42.820908
13323.669434	-43.053810
13325.015259	-44.595383
13326.361084	-42.839333
13327.706909	-42.223656
13329.052734	-44.041924
13330.398560	-44.055199
13331.744385	-43.545841
13333.090210	-43.703609
13334.436035	-44.387897
13335.781860	-43.066704
13337.127686	-43.473557
13338.473511	-42.603252
13339.819336	-42.872692
13341.165161	-42.920959
13342.510986	-43.320969
13343.856812	-43.283638
13345.202637	-43.832863
13346.548462	-42.392445
13347.894287	-43.682228
13349.240112	-43.073822
13350.585938	-44.444122
13351.931763	-44.146072
13353.277588	-43.400700
13354.623413	-42.711872
13355.969238	-41.554642
13357.315063	-43.227673
13358.660889	-43.317650
13360.006714	-42.999035
13361.352539	-44.049797
13362.698364	-44.273239
13364.044189	-42.353821
13365.390015	-42.574409
13366.735840	-43.446896
13368.081665	-43.680828
13369.427490	-43.407566
13370.773315	-43.040585
13372.119141	-42.500828
13373.464966	-42.594841
13374.810791	-44.164005
13376.156616	-45.082653
13377.502441	-44.106255
13378.848267	-42.723751
13380.194092	-41.765411
13381.539917	-43.698364
13382.885742	-43.755276
13384.231567	-43.085945
13385.577393	-43.927910
13386.923218	-44.302887
13388.269043	-42.979912
13389.614868	-43.054813
13390.960693	-44.638309
13392.306519	-43.557407
13393.652344	-42.489086
13394.998169	-43.656521
13396.343994	-44.528507
13397.689819	-44.562508
13399.035645	-43.339123
13400.381470	-42.357101
13401.727295	-42.303020
13403.073120	-42.001804
13404.418945	-41.556904
13405.764771	-43.185688
13407.110596	-44.209011
13408.456421	-45.149055
13409.802246	-44.829296
13411.148071	-43.442566
13412.493896	-45.265095
13413.839722	-43.451496
13415.185547	-42.902641
13416.531372	-44.124737
13417.877197	-44.022713
13419.223022	-44.153522
13420.568848	-43.742661
13421.914673	-44.477512
13423.260498	-44.023769
13424.606323	-42.606133
13425.952148	-43.713047
13427.297974	-45.127544
13428.643799	-43.862926
13429.989624	-43.281723
13431.335449	-42.788574
13432.681274	-43.490562
13434.027100	-44.442936
13435.372925	-43.880402
13436.718750	-42.695477
13438.064575	-42.323528
13439.410400	-42.341022
13440.756226	-43.353340
13442.102051	-43.705532
13443.447876	-43.169937
13444.793701	-42.743217
13446.139526	-43.222023
13447.485352	-42.747829
13448.831177	-42.743629
13450.177002	-42.163292
13451.522827	-43.223335
13452.868652	-43.104824
13454.214478	-43.189682
13455.560303	-43.540062
13456.906128	-44.008205
13458.251953	-43.055248
13459.597778	-44.100075
13460.943604	-42.305462
13462.289429	-42.052418
13463.635254	-43.110924
13464.981079	-43.247055
13466.326904	-42.349186
13467.672729	-42.895844
13469.018555	-44.104000
13470.364380	-44.064491
13471.710205	-43.386917
13473.056030	-43.962574
13474.401855	-43.011673
13475.747681	-41.919182
13477.093506	-42.989773
13478.439331	-43.845722
13479.785156	-45.071110
13481.130981	-42.490345
13482.476807	-43.052166
13483.822632	-44.247459
13485.168457	-43.511860
13486.514282	-42.977322
13487.860107	-42.683453
13489.205933	-42.643978
13490.551758	-42.982727
13491.897583	-43.397907
13493.243408	-43.411129
13494.589233	-43.062145
13495.935059	-43.566521
13497.280884	-43.769329
13498.626709	-43.628281
13499.972534	-43.640450
13501.318359	-43.019344
13502.664185	-42.141781
13504.010010	-42.882061
13505.355835	-44.290638
13506.701660	-42.900806
13508.047485	-43.325520
13509.393311	-43.437279
13510.739136	-42.921577
13512.084961	-43.346470
13513.430786	-43.700382
13514.776611	-44.356953
13516.122437	-44.784122
13517.468262	-43.188202
13518.814087	-43.688587
13520.159912	-43.216602
13521.505737	-43.395599
13522.851562	-43.811867
13524.197388	-42.774822
13525.543213	-43.373585
13526.889038	-43.471119
13528.234863	-43.983585
13529.580688	-43.659019
13530.926514	-43.057877
13532.272339	-42.341450
13533.618164	-42.593178
13534.963989	-43.764233
13536.309814	-43.372669
13537.655640	-42.624771
13539.001465	-41.941021
13540.347290	-43.789875
13541.693115	-42.911518
13543.038940	-43.082085
13544.384766	-43.703892
13545.730591	-42.862961
13547.076416	-42.917675
13548.422241	-42.830276
13549.768066	-43.948112
13551.113892	-43.570011
13552.459717	-43.518894
13553.805542	-42.546791
13555.151367	-41.968254
13556.497192	-42.840679
13557.843018	-43.651703
13559.188843	-43.425507
13560.534668	-42.157204
13561.880493	-43.714741
13563.226318	-44.133171
13564.572144	-42.778965
13565.917969	-43.338425
13567.263794	-44.357605
13568.609619	-44.066193
13569.955444	-43.951466
13571.301270	-43.416096
13572.647095	-42.811085
13573.992920	-43.492424
13575.338745	-43.137695
13576.684570	-42.641563
13578.030396	-44.236919
13579.376221	-44.378922
13580.722046	-43.583851
13582.067871	-42.530426
13583.413696	-42.693588
13584.759521	-43.400738
13586.105347	-43.833328
13587.451172	-43.147060
13588.796997	-42.553715
13590.142822	-42.846783
13591.488647	-43.479366
13592.834473	-43.015476
13594.180298	-43.042088
13595.526123	-43.692131
13596.871948	-42.587467
13598.217773	-42.961369
13599.563599	-42.876915
13600.909424	-43.558739
13602.255249	-42.866135
13603.601074	-41.782478
13604.946899	-42.830605
13606.292725	-43.962318
13607.638550	-43.305264
13608.984375	-43.332596
13610.330200	-43.658226
13611.676025	-42.755875
13613.021851	-42.727909
13614.367676	-42.363811
13615.713501	-42.587673
13617.059326	-42.795200
13618.405151	-43.190300
13619.750977	-41.842625
13621.096802	-43.437679
13622.442627	-43.455757
13623.788452	-42.923275
13625.134277	-44.006737
13626.480103	-43.828445
13627.825928	-43.106159
13629.171753	-43.178284
13630.517578	-43.352184
13631.863403	-43.473270
13633.209229	-43.949093
13634.555054	-43.419281
13635.900879	-44.020844
13637.246704	-43.952511
13638.592529	-42.270283
13639.938354	-42.649662
13641.284180	-43.881870
13642.630005	-45.107227
13643.975830	-42.956200
13645.321655	-42.200958
13646.667480	-42.299732
13648.013306	-42.233707
13649.359131	-42.629345
13650.704956	-44.399277
13652.050781	-43.871788
13653.396606	-43.805347
13654.742432	-43.450359
13656.088257	-42.350193
13657.434082	-43.645660
13658.779907	-43.617966
13660.125732	-43.764507
13661.471558	-43.029850
13662.817383	-42.440880
13664.163208	-44.017086
13665.509033	-42.844662
13666.854858	-41.630756
13668.200684	-41.741734
13669.546509	-41.769199
13670.892334	-42.131359
13672.238159	-42.615791
13673.583984	-42.703453
13674.929810	-42.152309
13676.275635	-42.347363
13677.621460	-42.947109
13678.967285	-43.766365
13680.313110	-44.165947
13681.658936	-45.635143
13683.004761	-44.856598
13684.350586	-44.143524
13685.696411	-43.543083
13687.042236	-43.087402
13688.388062	-43.081371
13689.733887	-42.641563
13691.079712	-43.307503
13692.425537	-43.052338
13693.771362	-43.379379
13695.117188	-43.761005
13696.463013	-44.051914
13697.808838	-43.365925
13699.154663	-43.067345
13700.500488	-43.347878
13701.846313	-44.082367
13703.192139	-42.902714
13704.537964	-44.190250
13705.883789	-43.149487
13707.229614	-43.397896
13708.575439	-43.269257
13709.921265	-42.107174
13711.267090	-41.641266
13712.612915	-43.059181
13713.958740	-43.442875
13715.304565	-42.661674
13716.650391	-43.190948
13717.996216	-43.520317
13719.342041	-42.693943
13720.687866	-42.782005
13722.033691	-42.472836
13723.379517	-43.429340
13724.725342	-43.664555
13726.071167	-41.668491
13727.416992	-42.147232
13728.762817	-42.447227
13730.108643	-42.699619
13731.454468	-43.409355
13732.800293	-42.578545
13734.146118	-42.928555
13735.491943	-42.684906
13736.837769	-41.696850
13738.183594	-42.330875
13739.529419	-43.001434
13740.875244	-43.407204
13742.221069	-43.926228
13743.566895	-43.849190
13744.912720	-43.930210
13746.258545	-43.411995
13747.604370	-42.150608
13748.950195	-41.704048
13750.296021	-41.823330
13751.641846	-41.329899
13752.987671	-42.497040
13754.333496	-42.441521
13755.679321	-41.973381
13757.025146	-42.823265
13758.370972	-43.272652
13759.716797	-42.412117
13761.062622	-41.881149
13762.408447	-43.260517
13763.754272	-43.860470
13765.100098	-42.633087
13766.445923	-42.354996
13767.791748	-42.831532
13769.137573	-42.379421
13770.483398	-43.171242
13771.829224	-43.424072
13773.175049	-42.862213
13774.520874	-42.846508
13775.866699	-43.205765
13777.212524	-43.516659
13778.558350	-43.919304
13779.904175	-43.174206
13781.250000	-43.191284
13782.595825	-43.853836
13783.941650	-44.151505
13785.287476	-43.152283
13786.633301	-44.009510
13787.979126	-43.609169
13789.324951	-42.931683
13790.670776	-44.137573
13792.016602	-43.061962
13793.362427	-42.015678
13794.708252	-42.117802
13796.054077	-41.949844
13797.399902	-42.071869
13798.745728	-43.134514
13800.091553	-42.641567
13801.437378	-42.864132
13802.783203	-42.742867
13804.129028	-43.632870
13805.474854	-43.457977
13806.820679	-43.087887
13808.166504	-43.368816
13809.512329	-43.677074
13810.858154	-44.047459
13812.203979	-43.578354
13813.549805	-44.402588
13814.895630	-43.587555
13816.241455	-42.164604
13817.587280	-42.789955
13818.933105	-44.717762
13820.278931	-44.784359
13821.624756	-43.984093
13822.970581	-43.637863
13824.316406	-43.109268
13825.662231	-43.087048
13827.008057	-43.161690
13828.353882	-43.733978
13829.699707	-42.212494
13831.045532	-41.953026
13832.391357	-42.766151
13833.737183	-42.982082
13835.083008	-43.203800
13836.428833	-43.794418
13837.774658	-44.309494
13839.120483	-43.879108
13840.466309	-42.174633
13841.812134	-42.795246
13843.157959	-42.941319
13844.503784	-41.515942
13845.849609	-40.729435
13847.195435	-42.587921
13848.541260	-44.251152
13849.887085	-43.682945
13851.232910	-43.357815
13852.578735	-43.806911
13853.924561	-43.111923
13855.270386	-42.838936
13856.616211	-42.431038
13857.962036	-42.592304
13859.307861	-42.965740
13860.653687	-43.038937
13861.999512	-43.859333
13863.345337	-43.911968
13864.691162	-43.149681
13866.036987	-42.541916
13867.382812	-42.183868
13868.728638	-43.191727
13870.074463	-41.782585
13871.420288	-42.363354
13872.766113	-42.879791
13874.111938	-43.330750
13875.457764	-42.847099
13876.803589	-42.993565
13878.149414	-42.601662
13879.495239	-43.353149
13880.841064	-44.190910
13882.186890	-42.441822
13883.532715	-42.946590
13884.878540	-43.640244
13886.224365	-42.646435
13887.570190	-42.860996
13888.916016	-42.573963
13890.261841	-42.018593
13891.607666	-43.069466
13892.953491	-43.481625
13894.299316	-43.148273
13895.645142	-42.456680
13896.990967	-42.227619
13898.336792	-42.683300
13899.682617	-43.651257
13901.028442	-43.089558
13902.374268	-42.470394
13903.720093	-42.624287
13905.065918	-44.037132
13906.411743	-43.810104
13907.757568	-43.746929
13909.103394	-41.909996
13910.449219	-43.332443
13911.795044	-44.034760
13913.140869	-45.011333
13914.486694	-43.593479
13915.832520	-43.546860
13917.178345	-43.295177
13918.524170	-43.277977
13919.869995	-41.992275
13921.215820	-42.234608
13922.561646	-43.235455
13923.907471	-44.564178
13925.253296	-44.085377
13926.599121	-43.308086
13927.944946	-43.492828
13929.290771	-43.921410
13930.636597	-42.225571
13931.982422	-42.618065
13933.328247	-42.656742
13934.674072	-42.663181
13936.019897	-43.633438
13937.365723	-43.551472
13938.711548	-42.990372
13940.057373	-42.875393
13941.403198	-43.422634
13942.749023	-42.378365
13944.094849	-42.371368
13945.440674	-42.776184
13946.786499	-43.268024
13948.132324	-42.142143
13949.478149	-41.876930
13950.823975	-43.204971
13952.169800	-44.387920
13953.515625	-41.944134
13954.861450	-42.345413
13956.207275	-43.762707
13957.553101	-43.836868
13958.898926	-43.076466
13960.244751	-42.454899
13961.590576	-42.999611
13962.936401	-45.675518
13964.282227	-44.141586
13965.628052	-42.424545
13966.973877	-41.920345
13968.319702	-40.995552
13969.665527	-41.546886
13971.011353	-42.930679
13972.357178	-41.984142
13973.703003	-42.211929
13975.048828	-42.709843
13976.394653	-41.650898
13977.740479	-42.764458
13979.086304	-43.514500
13980.432129	-42.409920
13981.777954	-43.104622
13983.123779	-43.095905
13984.469604	-42.743866
13985.815430	-41.565220
13987.161255	-41.440121
13988.507080	-42.362877
13989.852905	-43.571148
13991.198730	-44.206398
13992.544556	-42.996437
13993.890381	-42.991493
13995.236206	-43.101387
13996.582031	-42.634373
13997.927856	-42.605492
13999.273682	-42.352505
14000.619507	-42.549835
14001.965332	-43.020634
14003.311157	-42.449818
14004.656982	-42.702370
14006.002808	-43.488300
14007.348633	-43.695278
14008.694458	-43.300880
14010.040283	-42.475555
14011.386108	-43.423599
14012.731934	-43.352047
14014.077759	-43.223049
14015.423584	-43.818295
14016.769409	-42.539726
14018.115234	-42.583569
14019.461060	-42.251610
14020.806885	-42.010616
14022.152710	-43.234211
14023.498535	-43.672035
14024.844360	-42.258884
14026.190186	-42.023285
14027.536011	-42.802113
14028.881836	-43.461372
14030.227661	-43.072289
14031.573486	-42.698700
14032.919312	-41.818913
14034.265137	-41.439770
14035.610962	-42.042038
14036.956787	-43.275818
14038.302612	-44.076118
14039.648438	-43.171856
14040.994263	-42.375679
14042.340088	-42.507568
14043.685913	-42.504692
14045.031738	-41.590786
14046.377563	-43.225151
14047.723389	-42.536942
14049.069214	-42.611481
14050.415039	-42.710835
14051.760864	-43.021328
14053.106689	-44.356552
14054.452515	-43.436726
14055.798340	-42.577412
14057.144165	-42.693016
14058.489990	-42.081100
14059.835815	-42.364178
14061.181641	-42.478569
14062.527466	-41.781403
14063.873291	-41.931347
14065.219116	-42.384190
14066.564941	-43.172329
14067.910767	-42.652607
14069.256592	-41.550648
14070.602417	-42.595581
14071.948242	-42.787575
14073.294067	-43.249966
14074.639893	-42.737766
14075.985718	-42.753429
14077.331543	-42.465141
14078.677368	-42.716000
14080.023193	-43.177074
14081.369019	-43.972771
14082.714844	-42.708427
14084.060669	-42.047287
14085.406494	-43.100681
14086.752319	-42.549358
14088.098145	-42.425255
14089.443970	-42.744625
14090.789795	-42.206699
14092.135620	-42.355881
14093.481445	-41.995728
14094.827271	-42.166561
14096.173096	-42.580345
14097.518921	-41.534595
14098.864746	-42.828411
14100.210571	-42.751202
14101.556396	-41.686672
14102.902222	-42.443203
14104.248047	-42.256741
14105.593872	-43.192780
14106.939697	-43.688885
14108.285522	-43.209610
14109.631348	-42.924667
14110.977173	-41.930779
14112.322998	-41.967308
14113.668823	-42.475830
14115.014648	-42.641674
14116.360474	-42.934673
14117.706299	-43.158047
14119.052124	-42.869873
14120.397949	-43.603649
14121.743774	-42.915962
14123.089600	-43.257427
14124.435425	-43.594414
14125.781250	-42.996994
14127.127075	-43.275520
14128.472900	-43.654594
14129.818726	-43.728416
14131.164551	-43.229565
14132.510376	-43.013317
14133.856201	-41.781670
