Frequency (Hz)	Level (dB)
12933.380127	-41.263542
12934.725952	-41.078537
12936.071777	-41.103580
12937.417603	-41.888569
12938.763428	-42.372032
12940.109253	-42.128361
12941.455078	-42.076561
12942.800903	-43.375900
12944.146729	-42.791206
12945.492554	-43.041569
12946.838379	-42.345299
12948.184204	-42.410778
12949.530029	-41.769623
12950.875854	-41.834450
12952.221680	-41.939880
12953.567505	-41.779728
12954.913330	-42.058380
12956.259155	-42.435768
12957.604980	-43.755577
12958.950806	-43.557503
12960.296631	-43.422932
12961.642456	-42.785370
12962.988281	-42.624886
12964.334106	-41.713367
12965.679932	-41.465710
12967.025757	-41.875607
12968.371582	-42.012280
12969.717407	-41.638447
12971.063232	-42.329041
12972.409058	-42.509045
12973.754883	-42.508026
12975.100708	-43.097027
12976.446533	-42.345055
12977.792358	-41.640121
12979.138184	-42.052048
12980.484009	-41.398525
12981.829834	-41.798512
12983.175659	-42.163708
12984.521484	-42.851334
12985.867310	-42.794453
12987.213135	-41.964851
12988.558960	-41.981705
12989.904785	-41.297825
12991.250610	-41.114334
12992.596436	-42.383053
12993.942261	-42.299999
12995.288086	-41.763783
12996.633911	-42.304649
12997.979736	-43.185043
12999.325562	-43.382126
13000.671387	-42.802345
13002.017212	-41.458233
13003.363037	-41.171795
13004.708862	-42.368130
13006.054688	-41.095577
13007.400513	-42.364265
13008.746338	-41.774349
13010.092163	-43.332394
13011.437988	-43.332676
13012.783813	-42.354012
13014.129639	-42.446163
13015.475464	-42.957088
13016.821289	-42.782967
13018.167114	-41.658363
13019.512939	-41.579105
13020.858765	-43.570885
13022.204590	-42.831860
13023.550415	-42.185387
13024.896240	-42.776226
13026.242065	-42.895031
13027.587891	-44.218590
13028.933716	-42.665516
13030.279541	-42.700184
13031.625366	-42.885708
13032.971191	-42.817909
13034.317017	-42.194061
13035.662842	-41.677143
13037.008667	-41.462276
13038.354492	-42.529591
13039.700317	-42.012375
13041.046143	-42.265518
13042.391968	-43.174400
13043.737793	-42.851803
13045.083618	-42.158459
13046.429443	-42.772957
13047.775269	-43.864067
13049.121094	-42.569561
13050.466919	-41.787945
13051.812744	-41.987656
13053.158569	-41.371632
13054.504395	-42.829826
13055.850220	-41.497925
13057.196045	-40.353771
13058.541870	-40.342846
13059.887695	-41.697338
13061.233521	-42.850166
13062.579346	-42.846859
13063.925171	-42.700962
13065.270996	-43.062809
13066.616821	-42.468567
13067.962646	-42.553242
13069.308472	-43.209572
13070.654297	-42.694519
13072.000122	-42.011150
13073.345947	-42.109829
13074.691772	-43.310883
13076.037598	-42.672352
13077.383423	-42.619766
13078.729248	-42.996948
13080.075073	-42.902653
13081.420898	-42.670986
13082.766724	-41.474453
13084.112549	-41.022350
13085.458374	-41.846020
13086.804199	-42.660591
13088.150024	-43.122536
13089.495850	-42.677670
13090.841675	-41.422832
13092.187500	-41.827469
13093.533325	-41.586170
13094.879150	-41.032177
13096.224976	-40.984489
13097.570801	-41.611050
13098.916626	-43.278362
13100.262451	-43.004951
13101.608276	-42.587742
13102.954102	-43.973022
13104.299927	-41.256973
13105.645752	-41.402081
13106.991577	-42.529057
13108.337402	-42.443729
13109.683228	-42.219242
13111.029053	-41.872463
13112.374878	-41.107555
13113.720703	-40.769493
13115.066528	-41.435635
13116.412354	-42.600632
13117.758179	-42.243832
13119.104004	-42.658333
13120.449829	-43.214420
13121.795654	-43.774529
13123.141479	-42.460434
13124.487305	-42.016212
13125.833130	-42.455811
13127.178955	-41.863621
13128.524780	-41.667542
13129.870605	-41.462234
13131.216431	-42.434124
13132.562256	-42.153660
13133.908081	-41.512531
13135.253906	-41.905762
13136.599731	-42.789719
13137.945557	-42.334160
13139.291382	-41.589245
13140.637207	-42.232834
13141.983032	-42.076012
13143.328857	-42.178448
13144.674683	-41.764534
13146.020508	-42.114491
13147.366333	-42.030083
13148.712158	-42.365685
13150.057983	-43.545891
13151.403809	-43.238682
13152.749634	-43.049236
13154.095459	-44.249683
13155.441284	-43.650414
13156.787109	-42.741497
13158.132935	-41.908085
13159.478760	-41.206894
13160.824585	-40.753014
13162.170410	-41.932499
13163.516235	-41.394974
13164.862061	-41.550110
13166.207886	-41.695259
13167.553711	-40.696835
13168.899536	-41.741695
13170.245361	-43.160103
13171.591187	-41.938454
13172.937012	-41.428745
13174.282837	-41.784622
13175.628662	-42.529964
13176.974487	-42.360279
13178.320312	-41.381363
13179.666138	-41.732124
13181.011963	-42.375851
13182.357788	-41.830978
13183.703613	-41.074070
13185.049438	-41.521530
13186.395264	-41.665493
13187.741089	-42.549824
13189.086914	-44.212868
13190.432739	-42.296040
13191.778564	-41.969402
13193.124390	-42.381462
13194.470215	-42.324528
13195.816040	-41.062027
13197.161865	-41.148071
13198.507690	-42.798195
13199.853516	-42.218853
13201.199341	-40.533688
13202.545166	-41.435085
13203.890991	-41.923042
13205.236816	-41.805531
13206.582642	-41.499348
13207.928467	-42.651955
13209.274292	-43.188393
13210.620117	-42.278702
13211.965942	-40.935741
13213.311768	-42.246643
13214.657593	-43.217335
13216.003418	-42.665150
13217.349243	-42.532642
13218.695068	-42.494514
13220.040894	-42.922916
13221.386719	-42.620457
13222.732544	-41.912991
13224.078369	-42.706779
13225.424194	-42.916473
13226.770020	-41.397011
13228.115845	-41.186451
13229.461670	-41.907654
13230.807495	-42.942936
13232.153320	-40.834320
13233.499146	-41.791943
13234.844971	-42.504616
13236.190796	-42.807377
13237.536621	-42.416527
13238.882446	-41.278458
13240.228271	-41.146473
13241.574097	-42.257740
13242.919922	-42.325260
13244.265747	-42.762100
13245.611572	-42.172001
13246.957397	-41.646008
13248.303223	-41.588905
13249.649048	-42.194038
13250.994873	-41.751137
13252.340698	-43.311520
13253.686523	-43.187111
13255.032349	-43.300198
13256.378174	-42.388084
13257.723999	-41.487568
13259.069824	-41.626949
13260.415649	-41.182579
13261.761475	-40.648270
13263.107300	-41.263569
13264.453125	-42.046337
13265.798950	-42.141850
13267.144775	-41.851791
13268.490601	-42.576103
13269.836426	-42.728729
13271.182251	-42.199791
13272.528076	-41.625740
13273.873901	-41.925137
13275.219727	-42.596542
13276.565552	-42.052841
13277.911377	-42.256039
13279.257202	-42.345158
13280.603027	-42.311455
13281.948853	-42.627941
13283.294678	-42.687668
13284.640503	-42.715477
13285.986328	-41.867203
13287.332153	-41.196857
13288.677979	-41.685982
13290.023804	-41.025696
13291.369629	-41.691853
13292.715454	-42.324863
13294.061279	-43.546265
13295.407104	-42.280708
13296.752930	-41.680500
13298.098755	-41.355175
13299.444580	-41.130604
13300.790405	-41.354118
13302.136230	-41.970478
13303.482056	-41.092461
13304.827881	-41.687325
13306.173706	-41.998825
13307.519531	-41.281956
13308.865356	-41.536247
13310.211182	-43.139698
13311.557007	-43.131638
13312.902832	-41.979168
13314.248657	-42.638496
13315.594482	-42.606541
13316.940308	-42.949669
13318.286133	-42.020588
13319.631958	-42.341625
13320.977783	-42.091228
13322.323608	-41.836605
13323.669434	-42.065346
13325.015259	-43.845558
13326.361084	-41.882565
13327.706909	-41.275707
13329.052734	-43.105473
13330.398560	-43.159027
13331.744385	-42.575111
13333.090210	-42.836639
13334.436035	-43.590672
13335.781860	-42.123028
13337.127686	-42.535286
13338.473511	-41.609486
13339.819336	-41.809238
13341.165161	-41.882862
13342.510986	-42.337650
13343.856812	-42.253830
13345.202637	-42.804337
13346.548462	-41.419449
13347.894287	-42.645832
13349.240112	-42.111221
13350.585938	-43.427666
13351.931763	-43.176582
13353.277588	-42.573536
13354.623413	-41.659126
13355.969238	-40.587944
13357.315063	-42.146275
13358.660889	-42.324070
13360.006714	-42.027901
13361.352539	-43.053619
13362.698364	-43.315327
13364.044189	-41.290638
13365.390015	-41.500652
13366.735840	-42.455875
13368.081665	-42.687031
13369.427490	-42.519016
13370.773315	-42.068092
13372.119141	-41.558910
13373.464966	-41.599575
13374.810791	-43.160343
13376.156616	-44.141163
13377.502441	-43.091995
13378.848267	-41.692966
13380.194092	-40.819786
13381.539917	-42.638279
13382.885742	-42.677734
13384.231567	-42.166573
13385.577393	-42.996136
13386.923218	-43.429283
13388.269043	-42.024712
13389.614868	-42.126286
13390.960693	-43.628281
13392.306519	-42.505535
13393.652344	-41.463585
13394.998169	-42.674984
13396.343994	-43.435143
13397.689819	-43.599758
13399.035645	-42.374527
13400.381470	-41.304146
13401.727295	-41.413185
13403.073120	-40.959167
13404.418945	-40.528984
13405.764771	-42.219555
13407.110596	-43.186192
13408.456421	-44.015491
13409.802246	-43.736244
13411.148071	-42.404961
13412.493896	-44.120956
13413.839722	-42.466511
13415.185547	-41.914356
13416.531372	-43.109161
13417.877197	-43.099514
13419.223022	-43.128410
13420.568848	-42.660995
13421.914673	-43.412769
13423.260498	-42.914051
13424.606323	-41.644894
13425.952148	-42.741615
13427.297974	-44.157413
13428.643799	-42.848518
13429.989624	-42.366798
13431.335449	-41.785110
13432.681274	-42.519230
13434.027100	-43.494766
13435.372925	-42.943573
13436.718750	-41.638493
13438.064575	-41.431068
13439.410400	-41.249855
13440.756226	-42.442474
13442.102051	-42.699150
13443.447876	-42.176781
13444.793701	-41.748367
13446.139526	-42.250099
13447.485352	-41.873569
13448.831177	-41.754559
13450.177002	-41.129822
13451.522827	-42.139946
13452.868652	-42.216106
13454.214478	-42.169018
13455.560303	-42.546173
13456.906128	-43.099255
13458.251953	-42.122009
13459.597778	-43.096977
13460.943604	-41.292889
13462.289429	-41.055153
13463.635254	-42.149204
13464.981079	-42.233253
13466.326904	-41.333439
13467.672729	-41.851196
13469.018555	-43.217762
13470.364380	-43.140617
13471.710205	-42.455379
13473.056030	-42.956795
13474.401855	-41.949207
13475.747681	-40.976788
13477.093506	-42.161003
13478.439331	-42.878750
13479.785156	-44.039974
13481.130981	-41.570564
13482.476807	-42.096073
13483.822632	-43.271854
13485.168457	-42.541222
13486.514282	-42.030495
13487.860107	-41.811775
13489.205933	-41.630203
13490.551758	-41.958714
13491.897583	-42.288456
13493.243408	-42.346653
13494.589233	-42.030029
13495.935059	-42.527180
13497.280884	-42.665806
13498.626709	-42.573452
13499.972534	-42.625256
13501.318359	-41.969025
13502.664185	-41.179131
13504.010010	-41.908222
13505.355835	-43.296581
13506.701660	-41.934196
13508.047485	-42.355011
13509.393311	-42.417152
13510.739136	-42.012970
13512.084961	-42.261700
13513.430786	-42.612537
13514.776611	-43.250645
13516.122437	-43.816570
13517.468262	-42.234390
13518.814087	-42.724773
13520.159912	-42.160206
13521.505737	-42.435856
13522.851562	-42.875877
13524.197388	-41.814339
13525.543213	-42.420307
13526.889038	-42.601284
13528.234863	-43.131382
13529.580688	-42.827660
13530.926514	-42.138813
13532.272339	-41.376694
13533.618164	-41.533276
13534.963989	-42.787834
13536.309814	-42.351311
13537.655640	-41.694057
13539.001465	-41.000141
13540.347290	-42.747643
13541.693115	-41.943630
13543.038940	-42.064339
13544.384766	-42.614761
13545.730591	-41.943878
13547.076416	-41.992126
13548.422241	-41.879379
13549.768066	-42.999176
13551.113892	-42.648510
13552.459717	-42.641785
13553.805542	-41.646492
13555.151367	-41.029346
13556.497192	-41.910511
13557.843018	-42.685070
13559.188843	-42.434391
13560.534668	-41.247917
13561.880493	-42.884426
13563.226318	-43.101467
13564.572144	-41.794430
13565.917969	-42.443073
13567.263794	-43.376923
13568.609619	-43.046143
13569.955444	-42.925327
13571.301270	-42.412102
13572.647095	-41.837986
13573.992920	-42.480846
13575.338745	-42.265034
13576.684570	-41.709209
13578.030396	-43.222763
13579.376221	-43.415287
13580.722046	-42.674187
13582.067871	-41.535999
13583.413696	-41.838902
13584.759521	-42.530159
13586.105347	-42.849518
13587.451172	-42.294685
13588.796997	-41.605305
13590.142822	-41.900829
13591.488647	-42.470684
13592.834473	-42.046200
13594.180298	-42.040787
13595.526123	-42.729046
13596.871948	-41.598457
13598.217773	-41.972271
13599.563599	-41.852676
13600.909424	-42.493652
13602.255249	-41.838337
13603.601074	-40.823212
13604.946899	-41.884697
13606.292725	-43.047649
13607.638550	-42.357338
13608.984375	-42.385517
13610.330200	-42.738117
13611.676025	-41.769093
13613.021851	-41.828987
13614.367676	-41.453476
13615.713501	-41.597591
13617.059326	-41.832741
13618.405151	-42.245655
13619.750977	-40.823845
13621.096802	-42.556126
13622.442627	-42.500359
13623.788452	-42.074337
13625.134277	-43.220203
13626.480103	-42.873322
13627.825928	-42.165985
13629.171753	-42.291103
13630.517578	-42.417450
13631.863403	-42.534451
13633.209229	-43.055931
13634.555054	-42.439491
13635.900879	-43.142849
13637.246704	-42.933132
13638.592529	-41.288643
13639.938354	-41.771095
13641.284180	-42.936554
13642.630005	-44.032578
13643.975830	-42.002945
13645.321655	-41.233448
13646.667480	-41.409538
13648.013306	-41.302181
13649.359131	-41.777435
13650.704956	-43.374790
13652.050781	-42.913006
13653.396606	-42.753284
13654.742432	-42.517998
13656.088257	-41.466629
13657.434082	-42.545151
13658.779907	-42.646458
13660.125732	-42.903725
13661.471558	-42.059460
13662.817383	-41.458389
13664.163208	-43.050041
13665.509033	-41.928429
13666.854858	-40.743996
13668.200684	-40.823048
13669.546509	-40.865456
13670.892334	-41.130756
13672.238159	-41.671074
13673.583984	-41.774681
13674.929810	-41.241444
13676.275635	-41.392616
13677.621460	-42.017494
13678.967285	-43.042912
13680.313110	-43.234341
13681.658936	-44.687073
13683.004761	-43.954865
13684.350586	-43.226059
13685.696411	-42.519131
13687.042236	-42.156528
13688.388062	-42.202534
13689.733887	-41.745689
13691.079712	-42.245609
13692.425537	-42.150349
13693.771362	-42.597103
13695.117188	-42.772854
13696.463013	-43.041889
13697.808838	-42.461964
13699.154663	-42.107582
13700.500488	-42.429409
13701.846313	-43.205814
13703.192139	-41.980545
13704.537964	-43.276409
13705.883789	-42.275150
13707.229614	-42.416508
13708.575439	-42.372608
13709.921265	-41.133495
13711.267090	-40.736946
13712.612915	-42.162964
13713.958740	-42.513771
13715.304565	-41.788185
13716.650391	-42.371021
13717.996216	-42.644268
13719.342041	-41.864212
13720.687866	-41.913662
13722.033691	-41.618309
13723.379517	-42.628120
13724.725342	-42.892544
13726.071167	-40.782616
13727.416992	-41.176620
13728.762817	-41.542316
13730.108643	-41.859318
13731.454468	-42.618530
13732.800293	-41.716782
13734.146118	-42.175045
13735.491943	-41.761421
13736.837769	-40.796555
13738.183594	-41.400215
13739.529419	-42.183430
13740.875244	-42.545418
13742.221069	-43.054993
13743.566895	-42.926411
13744.912720	-43.088188
13746.258545	-42.513412
13747.604370	-41.229313
13748.950195	-40.885841
13750.296021	-41.038780
13751.641846	-40.486839
13752.987671	-41.569923
13754.333496	-41.520985
13755.679321	-41.215305
13757.025146	-41.966358
13758.370972	-42.462521
13759.716797	-41.584415
13761.062622	-41.026665
13762.408447	-42.326000
13763.754272	-42.989708
13765.100098	-41.761330
13766.445923	-41.481407
13767.791748	-41.783733
13769.137573	-41.441196
13770.483398	-42.361320
13771.829224	-42.556759
13773.175049	-42.165752
13774.520874	-41.985168
13775.866699	-42.478436
13777.212524	-42.695625
13778.558350	-42.974186
13779.904175	-42.444405
13781.250000	-42.285740
13782.595825	-42.947567
13783.941650	-43.350060
13785.287476	-42.292873
13786.633301	-43.171604
13787.979126	-42.853596
13789.324951	-42.099884
13790.670776	-43.250195
13792.016602	-42.238613
13793.362427	-41.287094
13794.708252	-41.327877
13796.054077	-41.064053
13797.399902	-41.192348
13798.745728	-42.312023
13800.091553	-41.826546
13801.437378	-42.061432
13802.783203	-41.933407
13804.129028	-42.691299
13805.474854	-42.556236
13806.820679	-42.278278
13808.166504	-42.502506
13809.512329	-42.880077
13810.858154	-43.225754
13812.203979	-42.726097
13813.549805	-43.466103
13814.895630	-42.653759
13816.241455	-41.389999
13817.587280	-42.031437
13818.933105	-43.919247
13820.278931	-43.951126
13821.624756	-43.167103
13822.970581	-42.851219
13824.316406	-42.236256
13825.662231	-42.236721
13827.008057	-42.322414
13828.353882	-42.929337
13829.699707	-41.417522
13831.045532	-41.106281
13832.391357	-41.994801
13833.737183	-42.268730
13835.083008	-42.493835
13836.428833	-42.944996
13837.774658	-43.493744
13839.120483	-42.977844
13840.466309	-41.441475
13841.812134	-42.097279
13843.157959	-42.133755
13844.503784	-40.741234
13845.849609	-39.954838
13847.195435	-41.872448
13848.541260	-43.579094
13849.887085	-43.006237
13851.232910	-42.573322
13852.578735	-42.883022
13853.924561	-42.346981
13855.270386	-42.054806
13856.616211	-41.578060
13857.962036	-41.685658
13859.307861	-42.319553
13860.653687	-42.257347
13861.999512	-43.080116
13863.345337	-43.122231
13864.691162	-42.353405
13866.036987	-41.787865
13867.382812	-41.506504
13868.728638	-42.255142
13870.074463	-40.999325
13871.420288	-41.498100
13872.766113	-42.153706
13874.111938	-42.721066
13875.457764	-42.049549
13876.803589	-42.248657
13878.149414	-41.992607
13879.495239	-42.606163
13880.841064	-43.520298
13882.186890	-41.632710
13883.532715	-42.167339
13884.878540	-42.875343
13886.224365	-41.896988
13887.570190	-41.987301
13888.916016	-41.747833
13890.261841	-41.293388
13891.607666	-42.393654
13892.953491	-42.696693
13894.299316	-42.398502
13895.645142	-41.787224
13896.990967	-41.453003
13898.336792	-41.934055
13899.682617	-42.914028
13901.028442	-42.399654
13902.374268	-41.874310
13903.720093	-41.995014
13905.065918	-43.287834
13906.411743	-43.082806
13907.757568	-43.092236
13909.103394	-41.289017
13910.449219	-42.651466
13911.795044	-43.293983
13913.140869	-44.214371
13914.486694	-42.848400
13915.832520	-42.925282
13917.178345	-42.600185
13918.524170	-42.496494
13919.869995	-41.351654
13921.215820	-41.622280
13922.561646	-42.520020
13923.907471	-43.848858
13925.253296	-43.306549
13926.599121	-42.598660
13927.944946	-42.744404
13929.290771	-43.081486
13930.636597	-41.501400
13931.982422	-41.926838
13933.328247	-41.973904
13934.674072	-41.992069
13936.019897	-43.086876
13937.365723	-42.825394
13938.711548	-42.326279
13940.057373	-42.121040
13941.403198	-42.669498
13942.749023	-41.725979
13944.094849	-41.725182
13945.440674	-42.125690
13946.786499	-42.485027
13948.132324	-41.466846
13949.478149	-41.283859
13950.823975	-42.541489
13952.169800	-43.550003
13953.515625	-41.262894
13954.861450	-41.639236
13956.207275	-43.026211
13957.553101	-43.061314
13958.898926	-42.380047
13960.244751	-41.786808
13961.590576	-42.262856
13962.936401	-44.985207
13964.282227	-43.463776
13965.628052	-41.743450
13966.973877	-41.198616
13968.319702	-40.388550
13969.665527	-40.771988
13971.011353	-42.240479
13972.357178	-41.275826
13973.703003	-41.503143
13975.048828	-42.084019
13976.394653	-40.959358
13977.740479	-42.093777
13979.086304	-42.847687
13980.432129	-41.634739
13981.777954	-42.324196
13983.123779	-42.436760
13984.469604	-42.149101
13985.815430	-40.898880
13987.161255	-40.841290
13988.507080	-41.755692
13989.852905	-42.977592
13991.198730	-43.539135
13992.544556	-42.366077
13993.890381	-42.305702
13995.236206	-42.555431
13996.582031	-42.059723
13997.927856	-42.008152
13999.273682	-41.829563
14000.619507	-41.873508
14001.965332	-42.344894
14003.311157	-41.965012
14004.656982	-42.163658
14006.002808	-42.781757
14007.348633	-43.158829
14008.694458	-42.715832
14010.040283	-41.809467
14011.386108	-42.845318
14012.731934	-42.750591
14014.077759	-42.652275
14015.423584	-43.089012
14016.769409	-41.910423
14018.115234	-41.935593
14019.461060	-41.693260
14020.806885	-41.435558
14022.152710	-42.587345
14023.498535	-43.070415
14024.844360	-41.659458
14026.190186	-41.447567
14027.536011	-42.209091
14028.881836	-42.889904
14030.227661	-42.539402
14031.573486	-42.057652
14032.919312	-41.169144
14034.265137	-40.867657
14035.610962	-41.383133
14036.956787	-42.695435
14038.302612	-43.332031
14039.648438	-42.488079
14040.994263	-41.840801
14042.340088	-42.003555
14043.685913	-41.969154
14045.031738	-40.984009
14046.377563	-42.486523
14047.723389	-41.980854
14049.069214	-42.070690
14050.415039	-42.046391
14051.760864	-42.354839
14053.106689	-43.881504
14054.452515	-42.929115
14055.798340	-41.997421
14057.144165	-42.055920
14058.489990	-41.442661
14059.835815	-41.799377
14061.181641	-41.897778
14062.527466	-41.110909
14063.873291	-41.350956
14065.219116	-41.759396
14066.564941	-42.622673
14067.910767	-42.201099
14069.256592	-41.008320
14070.602417	-42.059574
14071.948242	-42.211426
14073.294067	-42.640106
14074.639893	-42.196293
14075.985718	-42.205730
14077.331543	-41.850037
14078.677368	-42.121296
14080.023193	-42.522198
14081.369019	-43.431812
14082.714844	-42.052036
14084.060669	-41.511814
14085.406494	-42.485413
14086.752319	-41.988335
14088.098145	-41.958858
14089.443970	-42.095341
14090.789795	-41.584602
14092.135620	-41.835354
14093.481445	-41.447124
14094.827271	-41.590767
14096.173096	-42.044159
14097.518921	-40.992783
14098.864746	-42.326126
14100.210571	-42.255390
14101.556396	-41.055260
14102.902222	-41.993484
14104.248047	-41.789036
14105.593872	-42.517403
14106.939697	-43.044495
14108.285522	-42.520519
14109.631348	-42.228794
14110.977173	-41.256828
14112.322998	-41.377502
14113.668823	-41.943516
14115.014648	-42.214584
14116.360474	-42.549870
14117.706299	-42.584686
14119.052124	-42.353436
14120.397949	-43.227177
14121.743774	-42.478706
14123.089600	-42.733700
14124.435425	-43.059387
14125.781250	-42.506618
14127.127075	-42.760963
14128.472900	-43.102745
14129.818726	-43.026344
14131.164551	-42.654488
14132.510376	-42.402523
14133.856201	-41.327377
14135.202026	-41.964264
14136.547852	-42.508728
14137.893677	-42.518124
14139.239502	-43.071396
14140.585327	-43.614559
14141.931152	-42.594219
14143.276978	-42.671574
14144.622803	-42.521854
14145.968628	-42.048012
14147.314453	-43.012447
14148.660278	-42.396557
14150.006104	-42.002407
14151.351929	-41.684856
14152.697754	-41.496006
14154.043579	-42.233463
14155.389404	-42.605030
14156.735229	-42.190372
14158.081055	-42.341331
14159.426880	-41.995747
14160.772705	-41.650402
14162.118530	-42.469326
14163.464355	-43.042599
14164.810181	-43.269005
14166.156006	-42.767075
14167.501831	-42.697105
14168.847656	-42.870075
14170.193481	-41.855259
14171.539307	-42.265636
14172.885132	-43.177757
14174.230957	-43.006447
14175.576782	-41.681705
14176.922607	-41.621243
14178.268433	-43.070610
14179.614258	-42.672943
14180.960083	-41.886303
14182.305908	-41.644993
14183.651733	-40.760372
14184.997559	-41.119537
14186.343384	-41.883793
14187.689209	-42.132343
14189.035034	-43.208691
14190.380859	-43.803928
14191.726685	-43.849705
14193.072510	-43.212563
14194.418335	-42.067154
14195.764160	-41.425018
14197.109985	-41.634701
14198.455811	-41.338772
14199.801636	-42.379562
14201.147461	-42.656330
14202.493286	-42.290504
14203.839111	-41.916634
14205.184937	-41.905460
14206.530762	-43.064182
14207.876587	-42.537395
14209.222412	-42.400532
14210.568237	-42.452465
14211.914062	-42.301910
14213.259888	-41.120022
14214.605713	-41.775608
14215.951538	-42.307735
14217.297363	-42.923546
14218.643188	-43.336140
14219.989014	-43.203094
14221.334839	-41.566219
14222.680664	-41.843224
14224.026489	-42.326977
14225.372314	-41.205856
14226.718140	-41.621078
14228.063965	-42.095577
14229.409790	-41.314548
14230.755615	-41.601158
14232.101440	-41.922192
14233.447266	-41.323746
14234.793091	-42.284081
14236.138916	-41.730000
14237.484741	-41.841747
14238.830566	-41.747231
14240.176392	-42.438202
14241.522217	-41.760265
14242.868042	-41.555752
14244.213867	-41.704868
14245.559692	-42.219921
14246.905518	-42.859989
14248.251343	-43.751068
14249.597168	-43.334507
14250.942993	-41.290867
14252.288818	-42.118805
14253.634644	-43.092834
14254.980469	-42.978756
14256.326294	-41.993660
14257.672119	-41.222694
14259.017944	-41.763313
14260.363770	-43.026733
14261.709595	-41.821899
14263.055420	-42.847099
14264.401245	-42.334354
14265.747070	-41.994183
14267.092896	-41.597614
14268.438721	-42.439854
14269.784546	-42.565994
14271.130371	-41.356243
14272.476196	-41.758842
14273.822021	-41.116451
14275.167847	-41.045013
14276.513672	-41.993607
14277.859497	-41.608852
14279.205322	-41.214600
14280.551147	-42.465912
14281.896973	-42.274632
14283.242798	-42.260719
14284.588623	-42.220463
14285.934448	-43.023155
14287.280273	-44.230171
14288.626099	-43.634731
14289.971924	-42.177151
14291.317749	-41.869976
14292.663574	-42.095844
14294.009399	-43.441776
14295.355225	-41.665558
14296.701050	-41.855396
14298.046875	-41.438919
14299.392700	-42.265759
14300.738525	-42.037251
14302.084351	-41.197079
14303.430176	-41.042633
14304.776001	-41.990379
14306.121826	-42.882717
14307.467651	-40.674671
14308.813477	-40.748146
14310.159302	-42.712421
14311.505127	-42.597473
14312.850952	-41.163700
14314.196777	-41.260986
14315.542603	-42.191490
14316.888428	-41.777359
14318.234253	-42.084614
14319.580078	-42.085651
14320.925903	-42.244453
14322.271729	-42.746887
14323.617554	-42.112221
14324.963379	-41.421814
14326.309204	-41.760353
14327.655029	-42.259827
14329.000854	-42.076691
14330.346680	-41.372627
14331.692505	-41.689545
14333.038330	-40.404842
14334.384155	-40.734985
14335.729980	-41.772465
14337.075806	-42.691872
14338.421631	-42.638100
14339.767456	-41.660419
14341.113281	-43.531242
14342.459106	-41.667282
14343.804932	-40.434708
14345.150757	-41.397396
14346.496582	-41.499985
14347.842407	-41.035088
14349.188232	-41.080338
14350.534058	-40.887482
14351.879883	-41.367100
14353.225708	-41.195633
14354.571533	-43.005135
14355.917358	-42.019787
14357.263184	-41.861198
14358.609009	-41.953232
14359.954834	-41.906258
14361.300659	-42.277508
14362.646484	-42.348888
14363.992310	-42.438057
14365.338135	-42.284637
14366.683960	-41.717533
14368.029785	-42.606705
14369.375610	-42.491108
14370.721436	-41.496773
14372.067261	-42.888504
14373.413086	-43.352848
14374.758911	-41.923428
14376.104736	-41.435070
14377.450562	-43.085201
14378.796387	-42.421856
14380.142212	-42.236435
14381.488037	-41.878937
14382.833862	-41.310024
14384.179688	-43.147038
14385.525513	-42.179089
14386.871338	-42.147717
14388.217163	-42.349339
14389.562988	-41.430302
14390.908813	-42.451687
14392.254639	-41.662422
14393.600464	-43.774586
14394.946289	-43.923115
14396.292114	-43.262997
14397.637939	-42.268780
14398.983765	-42.634708
14400.329590	-41.774494
14401.675415	-41.986088
14403.021240	-42.171982
14404.367065	-42.021118
14405.712891	-41.791092
14407.058716	-42.402546
14408.404541	-41.529186
14409.750366	-41.245979
14411.096191	-41.616341
14412.442017	-42.295448
14413.787842	-42.738258
14415.133667	-42.528347
14416.479492	-42.308643
14417.825317	-42.355995
14419.171143	-42.176369
14420.516968	-41.620548
14421.862793	-42.448639
14423.208618	-42.118622
14424.554443	-42.013161
14425.900269	-41.398045
14427.246094	-42.419231
14428.591919	-42.450161
14429.937744	-41.803043
14431.283569	-43.127815
14432.629395	-44.470875
14433.975220	-42.714222
14435.321045	-42.138172
14436.666870	-42.961189
14438.012695	-43.662815
14439.358521	-42.542751
14440.704346	-42.616695
14442.050171	-43.526436
14443.395996	-41.835049
14444.741821	-42.542862
14446.087646	-42.227299
14447.433472	-41.833717
14448.779297	-42.980396
14450.125122	-43.699356
14451.470947	-42.715584
14452.816772	-42.685837
14454.162598	-42.937569
14455.508423	-41.466473
14456.854248	-41.885391
14458.200073	-42.423344
14459.545898	-41.457390
14460.891724	-42.297508
14462.237549	-42.337643
14463.583374	-42.248981
14464.929199	-41.664925
14466.275024	-41.906322
14467.620850	-42.417023
14468.966675	-42.373661
14470.312500	-42.988297
14471.658325	-43.191055
14473.004150	-42.080410
14474.349976	-42.328964
14475.695801	-42.665272
14477.041626	-42.133957
14478.387451	-41.565815
14479.733276	-42.057076
14481.079102	-42.063820
14482.424927	-42.205708
14483.770752	-42.329834
14485.116577	-42.822292
14486.462402	-42.652409
14487.808228	-42.549271
14489.154053	-42.330051
14490.499878	-41.803581
14491.845703	-41.459438
14493.191528	-42.088135
14494.537354	-43.206966
14495.883179	-43.064323
14497.229004	-43.821831
14498.574829	-42.512089
14499.920654	-41.750278
